id,university, major, degree, decision, status, year, gpafin, grev, grem, grew, new_gre
3081,"""University Of Washington (Seattle)",CS,Masters,Rejected,I,2018,7.2,150,161,3,TRUE
3083,Rensselaer Polytech Institute RPI,CS,PhD,Rejected,U,2018,3.5,153,168,3,TRUE
3084,Carnegie Mellon University (CMU),CS,PhD,Rejected,A,2018,3.6,164,168,5,TRUE
3086,Virginia Polytechnic And State University (Virginia Tech),CS,PhD,Accepted,U,2018,3.7,152,168,3,TRUE
3087,Imperial College London,CS,Masters,Accepted,I,2018,3.84,168,156,3.5,TRUE
3089,Carnegie  Mellon University,CS,Masters,Accepted,A,2018,3.95,168,170,5,TRUE
3091,Carnegie Mellon Univeristy (CMU),CS,Masters,Rejected,I,2018,3.75,162,167,4,TRUE
3092,University Of Adelaide (Australia),CS,PhD,Accepted,I,2018,3.45,163,170,4,TRUE
3093,University Of Adelaide (Australia),Other,PhD,Accepted,I,2018,3.45,163,170,4,TRUE
3094,The University Of Massachusetts Amherst (UMass),CS,PhD,Accepted,U,2018,4,149,170,3.5,TRUE
3095,ีUniversity Of Maryland - College Park,CS,PhD,Accepted,A,2018,3.9,165,170,5,TRUE
3096,Carnegie  Mellon University (CMU),CS,PhD,Rejected,I,2018,3.1,156,170,3,TRUE
3097,"""University Of Washington (Seattle)",CS,Masters,Rejected,U,2018,3.5,162,161,3.5,TRUE
3098,"""University Of Washington (Seattle)",CS,Masters,Rejected,I,2018,3.63,163,166,3,TRUE
3099,Carnege Mellon University (CMU),CS,PhD,Rejected,I,2018,3.75,164,166,4,TRUE
3101,Carnege Mellon University - LTI,CS,Masters,Rejected,I,2018,4,168,157,4,TRUE
3103,"""University Of Washington (Seattle)",CS,Masters,Rejected,I,2018,2.96,158,165,3,TRUE
3105,The University Of Massachusetts Amherst (UMass),CS,PhD,Accepted,A,2018,3.26,163,164,6,TRUE
3106,Northeastern University,CS,PhD,Accepted,U,2018,3.6,158,165,4,TRUE
3109,Carnege Mellon University,CS,PhD,Rejected,I,2018,4,162,168,5,TRUE
3110,ีUniversity Of Maryland - College Park (UMD),CS,PhD,Accepted,I,2018,3.89,169,153,3.5,TRUE
3111,Carnegie Mellon Univeristy,CS,Masters,Accepted,I,2018,3.65,170,161,3.5,TRUE
3112,Carnagie Mellon University (CMU) LTI,CS,PhD,Rejected,A,2018,3.82,161,165,4,TRUE
3113,Carnagie Mellon University (CMU),CS,Other,Rejected,U,2018,3.93,158,170,3.5,TRUE
3114,Carnege Mellon University - LTI,CS,Masters,Rejected,A,2018,3.76,154,167,4,TRUE
3115,Carnege Mellon University - LTI,CS,PhD,Rejected,A,2018,3.79,159,163,4,TRUE
3116,Carnegie  Mellon University (CMU),CS,Masters,Rejected,A,2018,4,167,167,5,TRUE
3118,"The University Of Pennsylvania (Penn, UPenn)",CS,PhD,Accepted,I,2018,3.4,166,167,4.5,TRUE
3119,Carnegie  Mellon University (CMU),CS,PhD,Rejected,I,2018,3.76,155,169,4.5,TRUE
3120,Illinois Urbana Champaign (UIUC),CS,PhD,Accepted,I,2018,3.76,155,169,4.5,TRUE
3121,Carnegie Mellon University,CS,Masters,Accepted,A,2018,3.67,163,167,4,TRUE
3124,Carnagie Mellon University (CMU),CS,Masters,Accepted,I,2018,3.7,154,169,3.5,TRUE
3126,Rice University,CS,PhD,Accepted,U,2018,4,151,166,3.5,TRUE
3127,Gatech (Georgia Tech),CS,PhD,Accepted,A,2018,3.7,166,166,4.5,TRUE
3128,ีUniversity Of Southern California (USC) - Viterbi School Of Engineering,CS,Masters,Accepted,A,2018,3.8,168,155,4.5,TRUE
3132,Carnagie Mellon University (CMU),CS,Masters,Rejected,I,2018,8.5,157,168,3,TRUE
3133,(Arizona State University) ASU,CS,PhD,Accepted,I,2018,3.58,152,165,3.5,TRUE
3134,Wright State University,CS,PhD,Accepted,I,2018,3.5,154,159,,TRUE
3139,The University Of Southern California (USC),CS,PhD,Accepted,A,2018,3.3,155,148,3.5,TRUE
3140,The University Of Southern California (USC),CS,Masters,Accepted,I,2018,3.74,170,157,3,TRUE
3141,University Of Pennsylvania,CS,PhD,Rejected,U,2018,3.6,158,165,4,TRUE
3142,UC San Diego,CS,PhD,Accepted,U,2018,3.6,158,165,4,TRUE
3144,(Arizona State University) ASU Tempe,CS,Masters,Accepted,I,2018,3.7,148,166,4.5,TRUE
3145,USC Computer Science,CS,Masters,Accepted,I,2018,3.78,141,162,3.5,TRUE
3146,University Of Chicago,CS,PhD,Accepted,A,2018,3.9,162,166,5,TRUE
3147,New York University ( NYU ),CS,PhD,Accepted,I,2018,3.92,166,168,5,TRUE
3148,The University Of Pennsylvania,Other,Masters,Rejected,I,2018,3.65,159,169,4.5,TRUE
3149,Florida International (FIU),CS,PhD,Accepted,I,2018,3.76,146,162,3,TRUE
3150,SUNY Binghamton,CS,Masters,Accepted,I,2018,3.45,149,161,4,TRUE
3152,University Of Southern California - USC Viterbi,CS,Masters,Accepted,I,2018,3.7,162,169,4,TRUE
3154,The University Of Southern California (USC),CS,Masters,Accepted,I,2018,3.7,154,164,4,TRUE
3160,Virginia Polytechnic And State University (Virginia Tech),CS,Masters,Accepted,I,2018,3.8,162,167,4,TRUE
3165,UC Berkeley,CS,PhD,Accepted,I,2018,3.95,156,168,4,TRUE
3168,UC Davis,CS,PhD,Accepted,A,2018,3.93,162,166,4,TRUE
3170,"UCSD (University Of California, San Diego)",CS,Masters,Accepted,I,2018,3.9,151,170,4.5,TRUE
3172,UC Berkeley (UCB),CS,PhD,Accepted,A,2018,3.96,146,167,4,TRUE
3173,Florida State Univeristy (FSU),CS,Masters,Accepted,U,2018,3.7,161,137,3.5,TRUE
3178,ีUniversity Of Southern California (USC) - Viterbi School Of Engineering,CS,Masters,Accepted,U,2018,3.64,140,163,2.5,TRUE
3179,UC Berkeley,CS,PhD,Accepted,I,2018,3.98,165,170,4,TRUE
3184,UC Berkeley,CS,PhD,Accepted,I,2018,3.9,161,164,4.5,TRUE
3186,University Of Washington Tacoma,CS,Masters,Accepted,I,2018,3.98,161,161,5,TRUE
3188,Northeastern,CS,PhD,Accepted,I,2018,4,163,169,4.5,TRUE
3189,Rennselaer Polytechnic Institute,CS,PhD,Rejected,A,2018,3.5,157,163,4,TRUE
3191,UC Berkeley,CS,PhD,Accepted,A,2018,3.8,164,170,5,TRUE
3192,Virginia Polytechnic And State University (Virginia Tech),CS,Masters,Accepted,I,2018,3.7,162,170,4,TRUE
3193,UC Berkeley,CS,PhD,Accepted,A,2018,3.7,163,167,5.5,TRUE
3194,Carnagie Mellon University (CMU),CS,PhD,Accepted,U,2018,4.04,161,166,5,TRUE
3195,The University Of Utah,CS,PhD,Accepted,I,2018,4,161,165,4,TRUE
3196,Iowa State University,CS,PhD,Accepted,I,2018,3.5,159,154,,TRUE
3200,Tufts University,CS,Masters,Accepted,A,2018,3.6,165,163,4.5,TRUE
3201,Virginia Polytechnic And State University (Virginia Tech),CS,PhD,Accepted,I,2018,3.8,161,168,3,TRUE
3202,(Arizona State University) ASU Tempe,CS,PhD,Accepted,I,2018,3.8,161,168,3,TRUE
3204,Illinois At Urbana Champaign (UIUC),CS,Masters,Rejected,I,2018,3.9,163,170,4.5,TRUE
3205,"UCSD (University Of California, San Diego)",CS,Masters,Accepted,I,2018,3.7,169,162,4,TRUE
3210,Rensselaer Polytechnic Institute (RPI),CS,PhD,Rejected,I,2018,3.55,164,152,3.5,TRUE
3212,New Jersey Institute Of Technology (NJIT),CS,PhD,Accepted,I,2018,3.5,150,168,3,TRUE
3213,Simon Fraser University,CS,Masters,Accepted,I,2018,3.6,153,168,3.5,TRUE
3215,"""University Of Washington (Seattle)",CS,PhD,Accepted,A,2018,3.77,167,170,4,TRUE
3216,Tufts University,CS,PhD,Accepted,A,2018,3.94,168,158,4,TRUE
3217,Worcester Polytechnic Institute (WPI),CS,Masters,Accepted,U,2018,3.7,154,163,4.5,TRUE
3218,The University Of Washington - Seattle,CS,PhD,Accepted,A,2018,3.94,168,158,4,TRUE
3229,University Of Manitoba,CS,Masters,Accepted,I,2018,3.99,166,167,4,TRUE
3230,Rice Ｕniversity,CS,PhD,Accepted,U,2018,3.9,151,168,3,TRUE
3231,University Of California Irvine ( UCI ),CS,Masters,Accepted,U,2018,3.7,159,169,4,TRUE
3236,McGill University,CS,Masters,Accepted,I,2018,3.68,162,168,4.5,TRUE
3237,Carnegie  Mellon University (CMU),CS,Masters,Rejected,I,2018,8.5,162,169,3,TRUE
3239,The University Of Pennsylvania,Other,PhD,Accepted,I,2018,3.7,157,170,4.5,TRUE
3240,"""University Of Washington (Seattle)",CS,PhD,Accepted,I,2018,3.7,147,170,3,TRUE
3244,Cornell (Ithaca),CS,PhD,Accepted,A,2018,3.94,158,165,4,TRUE
3247,Carnegie  Mellon University (CMU),CS,PhD,Accepted,A,2018,3.96,170,170,5,TRUE
3253,University Of Washington (Seattle),CS,PhD,Accepted,I,2018,4,155,170,4.5,TRUE
3254,"""University Of Washington (Seattle)",CS,PhD,Accepted,A,2018,3.9,165,170,5,TRUE
3255,"""University Of Washington Milwaukee",CS,PhD,Accepted,I,2018,3.97,161,170,3.5,TRUE
3257,University Of Washington (Seattle),CS,PhD,Accepted,A,2018,4,163,166,4.5,TRUE
3262,University Of Washington (Seattle),CS,PhD,Accepted,A,2018,3.76,166,168,4.5,TRUE
3265,Carnagie Mellon University (CMU),CS,PhD,Accepted,I,2018,3.86,160,170,3.5,TRUE
3268,Columbia University Ffseas,CS,PhD,Accepted,A,2018,3.74,167,166,5.5,TRUE
3271,Carnegie Mellon  University (CMU),CS,PhD,Accepted,A,2018,3.9,167,170,5,TRUE
3272,University Of Utah,CS,PhD,Accepted,A,2018,3.55,161,158,4,TRUE
3276,NC State (North Carolina State),CS,PhD,Accepted,I,2018,3.21,152,163,3.5,TRUE
3278,University Of Texas At Austin,CS,PhD,Rejected,A,2018,3.82,160,161,4,TRUE
3279,NC State (North Carolina State),CS,PhD,Accepted,I,2018,3.38,167,155,3.5,TRUE
3281,Carnegie Mellon University,CS,PhD,Accepted,A,2018,4.13,167,170,5,TRUE
3282,GaTech (Georgia Institute Of Technology),CS,PhD,Accepted,U,2018,3.83,158,170,3,TRUE
3286,UC San Diego (UCSD),CS,PhD,Accepted,A,2018,3.7,163,167,5.5,TRUE
3290,University Of Texas At Austin,CS,PhD,Rejected,I,2018,3.86,155,170,4.5,TRUE
3291,(Arizona State University) ASU Tempe,CS,Masters,Accepted,A,2018,2.76,161,158,4,TRUE
3292,NC State (North Carolina State),CS,PhD,Accepted,A,2018,3.73,164,168,5,TRUE
3293,NCSU (North Carolina State University),CS,PhD,Accepted,I,2018,3.97,151,165,4,TRUE
3296,NC State (North Carolina State),CS,PhD,Accepted,U,2018,3.83,158,170,3,TRUE
3298,University Of Texas At Austin (UT Austin),CS,PhD,Rejected,I,2018,3.99,156,170,3,TRUE
3299,University Of Texas At Austin (UT Austin),CS,PhD,Rejected,I,2018,3.99,170,156,3,TRUE
3301,University Of Texas At Austin (UT Austin),CS,PhD,Rejected,I,2018,3.61,157,170,4,TRUE
3303,University Of Texas At Austin,CS,PhD,Rejected,I,2018,3.53,157,169,4,TRUE
3304,Stevens Institute Of Technology (SIT),CS,Masters,Accepted,I,2018,3.7,141,166,3,TRUE
3305,"The University Of Texas, Austin (UT Austin)",CS,PhD,Rejected,I,2018,3.8,167,149,3.5,TRUE
3306,NC State University (NCSU),CS,PhD,Accepted,I,2018,3.92,152,170,3,TRUE
3309,University Of Texas At Austin (UT Austin),CS,PhD,Rejected,A,2018,3.79,163,159,4,TRUE
3310,University Of Texas At Austin (UT Austin),CS,PhD,Rejected,I,2018,3.55,160,166,3.5,TRUE
3311,NC State University (NCSU),CS,PhD,Accepted,I,2018,3.3,145,153,3,TRUE
3312,University Of Texas At Austin,CS,PhD,Rejected,I,2018,3.74,161,170,4.5,TRUE
3314,University Of Texas At Austin,CS,PhD,Rejected,U,2018,3.75,160,166,4,TRUE
3315,University Of Texas At Austin,CS,PhD,Rejected,I,2018,3.94,169,154,3.5,TRUE
3318,University Of Texas At Austin (UT Austin),CS,PhD,Rejected,A,2018,3.2,167,168,5.5,TRUE
3320,University Of Texas At Austin (UT Austin),CS,PhD,Rejected,I,2018,3.9,158,170,3.5,TRUE
3323,University Of Texas At Austin (UT Austin),CS,PhD,Rejected,I,2018,3.58,153,170,3,TRUE
3324,University Of Texas At Austin,CS,PhD,Rejected,A,2018,3.98,161,163,,TRUE
3328,University Of Texas At Austin (UT Austin),CS,PhD,Rejected,I,2018,3.92,152,170,3,TRUE
3329,University Of Texas At Austin (UT Austin),CS,PhD,Rejected,I,2018,3.8,155,168,3.5,TRUE
3330,University Of Texas At Austin (UT Austin),CS,PhD,Rejected,U,2018,3.93,158,170,3.5,TRUE
3335,University Of Texas At Austin,CS,PhD,Rejected,I,2018,3.98,152,169,3.5,TRUE
3336,University Of Texas At Austin,CS,PhD,Rejected,I,2018,3.6,153,164,4,TRUE
3339,University Of Texas At Austin,CS,PhD,Rejected,A,2018,4,163,166,4.5,TRUE
3340,University Of Texas At Austin (UT Austin),CS,PhD,Rejected,A,2018,3.26,163,164,6,TRUE
3341,University Of Utah,CS,PhD,Accepted,U,2018,3.9,156,170,4,TRUE
3342,NC State,CS,PhD,Accepted,A,2018,3.87,155,163,5,TRUE
3344,University Of Pennsylvania (UPenn),CS,Masters,Rejected,I,2018,3.51,164,165,4.5,TRUE
3345,UC Irvine(UCI),CS,Masters,Accepted,I,2018,3.5,152,170,3,TRUE
3346,"UCSD (University Of California, San Diego)",CS,Masters,Accepted,U,2018,3.77,155,169,3.5,TRUE
3350,(Arizona State University) ASU Tempe,CS,Masters,Accepted,U,2018,3.31,162,152,4,TRUE
3351,Northeastern University (NEU),CS,PhD,Accepted,I,2018,3.6,160,165,4.5,TRUE
3352,UMass - Amherst,CS,PhD,Accepted,A,2018,3.6,164,165,5,TRUE
3353,Carnegie Mellon  University (CMU),CS,PhD,Accepted,A,2018,3.9,170,165,5.5,TRUE
3356,Northeastern,CS,PhD,Accepted,A,2018,3.6,154,162,5,TRUE
3357,University Of Florida (Gainesville),CS,PhD,Accepted,A,2018,3.44,154,163,3,TRUE
3358,"University Of Michigan, Ann Arbor",CS,PhD,Accepted,U,2018,3.6,163,170,5,TRUE
3359,Cornell (Ithaca),CS,PhD,Accepted,U,2018,3.6,163,170,5,TRUE
3364,Virginia Polytechnic Institute And State University (Virginia Tech),CS,Masters,Accepted,I,2018,3.2,159,167,4,TRUE
3366,University Of Florida (Gainesville),CS,PhD,Accepted,A,2018,3.94,154,165,4,TRUE
3367,UC Irvine (UCI),CS,Masters,Accepted,I,2018,3.25,156,168,4,TRUE
3370,Cornell,CS,PhD,Accepted,A,2018,4,170,170,5.5,TRUE
3372,The University Of Southern California (USC),CS,Masters,Accepted,I,2018,3.73,153,165,4,TRUE
3375,The University Of Utah,CS,PhD,Accepted,I,2018,3.9,164,168,4.5,TRUE
3376,UC Irvine (UCI),CS,Masters,Accepted,A,2018,3.77,164,161,4,TRUE
3380,The University Of Utah,CS,PhD,Accepted,I,2018,3.92,152,170,3,TRUE
3383,Virginia Polytechnic And State University (Virginia Tech),CS,PhD,Accepted,A,2018,3.98,161,163,,TRUE
3385,University Of Utah,CS,PhD,Accepted,U,2018,3.83,163,168,4,TRUE
3386,"École Polytechnique Fédérale De Lausanne, EPFL",CS,PhD,Rejected,I,2018,3.68,158,168,4,TRUE
3387,Tufts University,CS,PhD,Accepted,I,2018,3.68,158,168,4,TRUE
3393,Santa Clara University,CS,Masters,Accepted,U,2018,3.3,152,162,4,TRUE
3394,The University Of Illinois At Urbana-Champaign (UIUC),CS,PhD,Accepted,U,2018,3.9,151,168,3,TRUE
3398,Virginia Polytechnic And State University (Virginia Tech),CS,PhD,Accepted,I,2018,3.38,155,167,3.5,TRUE
3400,MIT EECS,CS,PhD,Accepted,I,2018,4,150,170,4,TRUE
3405,"École Polytechnique Fédérale De Lausanne, EPFL",CS,PhD,Accepted,I,2018,3.91,170,154,3,TRUE
3410,The University Of California Berkeley (UCB),CS,PhD,Accepted,I,2018,3.7,150,170,3,TRUE
3411,University Of Texas At Austin,CS,PhD,Accepted,I,2018,3.86,170,160,3.5,TRUE
3412,University Of Texas At Austin (UTAustin),CS,PhD,Accepted,U,2018,3.91,166,170,3.5,TRUE
3413,"University Of California, Irvine (UCI)",CS,Masters,Rejected,A,2018,3.61,160,170,5.5,TRUE
3415,The University Of Texas (Austin),CS,PhD,Accepted,I,2018,3.6,154,166,4,TRUE
3417,University Of Texas At Austin,CS,PhD,Accepted,A,2018,3.94,168,158,4,TRUE
3418,University Of Texas At Austin (UT Austin),CS,PhD,Accepted,A,2018,3.81,159,170,4,TRUE
3421,University Of Texas At Austin,CS,PhD,Accepted,U,2018,3.83,158,170,3,TRUE
3423,University Of Texas At Austin (UT Austin),CS,PhD,Accepted,A,2018,4,165,170,4,TRUE
3425,University Of Texas At Austin,CS,PhD,Accepted,A,2018,3.9,166,160,5,TRUE
3426,University Of Texas At Austin (UT Austin),CS,PhD,Accepted,I,2018,4,170,170,5.5,TRUE
3427,The University Of Massachusetts Amherst (UMass),CS,PhD,Accepted,U,2018,3.83,158,170,3,TRUE
3429,University Of Oregon (Eugene),CS,PhD,Accepted,I,2018,3.67,162,167,4,TRUE
3430,Carleton Univerisity,CS,Masters,Rejected,I,2018,7.66,156,163,4,TRUE
3431,UC Irvine (UCI),CS,Masters,Rejected,I,2018,3.28,170,162,4.5,TRUE
3432,UC Irvine (UCI),CS,Masters,Rejected,I,2018,3.88,157,170,3.5,TRUE
3440,Illinois At Urbana Champaign (UIUC),CS,PhD,Accepted,A,2018,3.76,166,168,4.5,TRUE
3442,"TU Delft, Netherlands",CS,Masters,Accepted,I,2018,3.92,156,170,3.5,TRUE
3443,ีUniversity Of Southern California (USC) - Viterbi School Of Engineering,CS,Masters,Accepted,A,2018,3.76,156,168,4,TRUE
3444,The University Of Southern California,CS,Masters,Accepted,A,2018,3.76,156,168,4,TRUE
3445,Clemson Univeristy,CS,PhD,Accepted,I,2018,2.94,147,165,3,TRUE
3448,Princeton University,CS,PhD,Accepted,I,2018,4,141,169,3.5,TRUE
3449,Cornell Tech,CS,Masters,Accepted,I,2018,3.8,170,160,4,TRUE
3450,The University Of Southern California (USC),CS,Masters,Accepted,I,2018,3.98,150,170,4,TRUE
3451,The University Of Pennsylvania (UPenn),CS,Masters,Rejected,I,2018,3.42,166,170,4,TRUE
3452,Worcester Poly Technique Institute (WPI),CS,Masters,Accepted,I,2018,3.1,160,149,4,TRUE
3453,"École Polytechnique Fédérale De Lausanne, EPFL",CS,PhD,Rejected,U,2018,3.95,160,170,3.5,TRUE
3456,"École Polytechnique Fédérale De Lausanne, EPFL",CS,PhD,Rejected,I,2018,3.7,159,164,3.5,TRUE
3459,"École Polytechnique Fédérale De Lausanne, EPFL",CS,PhD,Rejected,I,2018,3.55,160,166,3.5,TRUE
3465,"UCSD (University Of California, San Diego)",CS,PhD,Accepted,U,2018,3.83,170,158,3,TRUE
3466,Northeastern University (NEU),CS,PhD,Accepted,U,2018,3.8,145,160,5,TRUE
3467,Cornell Tech,CS,Masters,Rejected,I,2018,3.66,150,167,4.5,TRUE
3469,École Polytechnique Fédérale De Lausanne (EPFL),CS,PhD,Accepted,I,2018,3.92,166,168,5,TRUE
3472,École Polytechnique Fédérale De Lausanne (EPFL),CS,PhD,Accepted,A,2018,4,163,166,,TRUE
3473,Ecole Polytechnique Fédérale De Lausanne (EPFL),CS,PhD,Accepted,I,2018,4,163,169,4.5,TRUE
3475,Technical University Of Munich - TUM,CS,Masters,Accepted,I,2018,3.2,162,166,4,TRUE
3476,Technical University Of Munich - TUM,CS,Masters,Rejected,I,2018,3.2,162,166,4,TRUE
3477,IIT Chicago,CS,Masters,Accepted,I,2018,3.3,149,170,4,TRUE
3480,"University Of Michigan, Ann Arbor (Umich)",CS,PhD,Accepted,A,2018,3.76,166,168,4.5,TRUE
3482,University Of Texas At Austin (UT Austin),CS,PhD,Accepted,U,2018,3.95,160,170,3.5,TRUE
3483,Cornell Tech,CS,Masters,Accepted,A,2018,3.62,150,161,4,TRUE
3486,ีUniversity Of Southern California (USC) - Viterbi School Of Engineering,CS,Masters,Accepted,A,2018,3.77,164,161,4,TRUE
3490,Princeton University,CS,Masters,Accepted,A,2018,3.76,166,168,,TRUE
3492,University Of Southern California,CS,Masters,Accepted,A,2018,4,165,163,4.5,TRUE
3497,Austin,CS,PhD,Accepted,I,2018,3.6,149,166,3,TRUE
3498,Illinois At Urbana Champaign (UIUC),CS,PhD,Accepted,I,2018,3.6,149,166,3,TRUE
3499,Peking University,CS,PhD,Accepted,I,2018,3.6,149,166,3,TRUE
3501,Imperial College London,CS,Masters,Rejected,I,2018,3.1,165,162,4.5,TRUE
3502,Santa Clara University,CS,Masters,Accepted,I,2018,2.95,162,165,4.5,TRUE
3513,"The University Of Pennsylvania (Penn, UPenn)",CS,Masters,Rejected,I,2018,3.8,159,163,4,TRUE
3515,The University Of Pennsylvania (UPenn),CS,Masters,Rejected,I,2018,3.81,158,165,4.5,TRUE
3518,University Of Mumbai,CS,Masters,Rejected,I,2018,3.8,142,161,3,TRUE
3521,The University Of Southern California (USC),CS,PhD,Accepted,I,2018,3.82,160,170,4.5,TRUE
3522,UC Berkeley,CS,PhD,Accepted,A,2018,3.76,166,168,4.5,TRUE
3523,UCSD University Of California San Diego,CS,PhD,Accepted,I,2018,3.75,141,156,4,TRUE
3526,"Syracuse University (Syracuse, New York)",CS,Masters,Accepted,I,2017,3.77,155,156,3.5,TRUE
3528,The University Of Pennsylvania,CS,Masters,Accepted,A,2017,3.8,159,164,5,TRUE
3529,CUNY Hunter College,CS,Masters,Accepted,A,2017,3.2,153,158,4,TRUE
3532,ีUniversity Of Southern California (USC) - Viterbi School Of Engineering,CS,Masters,Accepted,I,2017,4,159,170,5,TRUE
3533,The University Of Southern California (USC),CS,Masters,Accepted,A,2017,3.5,159,168,4.5,TRUE
3534,Columbia University (Fu Foundation SEAS),CS,Masters,Accepted,A,2017,3.38,164,168,4.5,TRUE
3536,The University Of Pennsylvania (UPenn),CS,Masters,Rejected,I,2017,3,151,168,4,TRUE
3538,The University Of Texas At Arlington - UT Arlington - UTA,CS,Masters,Accepted,I,2017,3.29,154,161,3.5,TRUE
3539,Saarland University (Universität Des Saarlandes),CS,PhD,Accepted,I,2017,3.55,160,166,3.5,TRUE
3540,University Of Twente,CS,Masters,Accepted,I,2017,3.37,164,168,5.5,TRUE
3541,The University Of Pennsylvania (UPenn),CS,Masters,Rejected,I,2017,3.5,163,163,5,TRUE
3543,Rochester Institute Of Technlogy,CS,Masters,Accepted,I,2017,3.79,155,163,4,TRUE
3552,Columbai University,CS,Masters,Rejected,I,2017,3.7,153,170,4.5,TRUE
3553,(Arizona State University) ASU,CS,Masters,Accepted,I,2017,9.99,150,165,3,TRUE
3555,The University Of Southern California (USC),CS,Masters,Rejected,I,2017,3,163,168,,TRUE
3560,ีUniversity Of Southern California (USC) - Viterbi School Of Engineering,CS,Masters,Accepted,A,2017,3.48,161,164,4.5,TRUE
3567,UT Dallas,CS,Masters,Accepted,A,2017,3.5,159,163,4,TRUE
3569,UT Dallas,CS,Masters,Accepted,A,2017,3.5,159,163,4,TRUE
3571,ีUniversity Of Florida (UFL),CS,Masters,Rejected,U,2017,3.66,164,155,4,TRUE
3575,North Eastern University (NEU),CS,Masters,Rejected,I,2017,3.56,156,160,3,TRUE
3581,Syracuse Univeristy,CS,Masters,Accepted,U,2017,3.6,152,168,3.5,TRUE
3591,"California, Santa Barbara (UCSB)",CS,Masters,Accepted,I,2017,3.56,157,163,4,TRUE
3593,(Arizona State University) ASU Tempe,CS,Masters,Accepted,I,2017,8.18,151,161,3.5,TRUE
3596,"Technical University Munic, TUM",CS,Masters,Accepted,I,2017,3.28,157,155,,TRUE
3597,University Of Florida,CS,Masters,Accepted,A,2017,3.6,154,160,4.5,TRUE
3602,The University Of Southern California (USC),CS,Masters,Accepted,A,2017,3.3,158,166,5,TRUE
3604,Florida State Univeristy,CS,Masters,Accepted,A,2017,3.6,154,160,4.5,TRUE
3605,University Of Southern California,CS,Masters,Accepted,A,2017,3.3,166,158,5,TRUE
3608,University Of Calgary,CS,Masters,Rejected,I,2017,3.52,143,163,2.5,TRUE
3617,GaTech (Georgia Institute Of Technology),CS,Masters,Accepted,I,2017,3.2,148,163,4,TRUE
3635,Albert-Ludwigs-Universität Freiburg,CS,Masters,Rejected,I,2017,3.3,148,170,3,TRUE
3636,"University Of California, Davis",CS,PhD,Rejected,A,2017,3.84,170,165,5.5,TRUE
3637,Technical University Of Kaiserslautern,CS,Masters,Accepted,I,2017,2.88,157,158,4,TRUE
3647,Louisiana State University (Baton Rouge),CS,PhD,Accepted,I,2017,3.56,149,156,3.5,TRUE
3649,The University Of Waterloo,CS,Masters,Rejected,I,2017,3.53,143,163,2.5,TRUE
3650,Université De Montréal (UdeM),CS,Masters,Accepted,I,2017,3.8,159,162,4,TRUE
3653,ีUniversity Of Southern California (USC) - Viterbi School Of Engineering,CS,PhD,Rejected,I,2017,3.2,150,168,3,TRUE
3655,The University Of Southern California (USC),CS,Masters,Rejected,U,2017,3.5,152,170,3,TRUE
3659,University Of Victoria (UVic),CS,Masters,Rejected,I,2017,3.52,143,163,2.5,TRUE
3666,McGill,CS,Masters,Accepted,I,2017,4,163,168,4.5,TRUE
3668,ีUniversity Of Southern California (USC) - Viterbi School Of Engineering,CS,Masters,Accepted,A,2017,3.34,149,162,4,TRUE
